0.6997204263498167, 7.257731958762886
1.3720950550410624, 6.917525773195875
1.4072164948453607, 6.773195876288659
1.5404508125109209, 7.051546391752576
1.7610518958588155, 7.02061855670103
2.004805172112528, 7.257731958762886
2.1325353835401017, 7.185567010309278
2.157085444696837, 7.288659793814432
2.55276952647213, 7.597938144329896
2.9614712563340904, 7.371134020618555
3.075746985846584, 7.8865979381443285
2.929844487157086, 8.103092783505154
3.580988991787524, 8.268041237113401
3.6375152891839946, 8.597938144329897
3.9242530141534155, 8.762886597938143
4.307531015201818, 8.536082474226802
4.387296872269788, 8.123711340206185
4.750917351039664, 8.216494845360824
5.341341953520882, 5.5463917525773185
5.62275030578368, 5.340206185567009
5.960510221911585, 5.484536082474226
6.039140311025686, 5.2061855670103085
6.41202166695789, 5.2061855670103085
6.448191507950376, 4.938144329896906
7.149834003145204, 5.144329896907216
7.311113052594794, 5.11340206185567
7.305084745762712, 4.824742268041236
7.647038266643369, 4.4742268041237105
7.599248645815132, 4.11340206185567
7.836886248471082, 4.072164948453607
7.728900926087717, 3.8144329896907205
7.841254586755198, 3.556701030927835
7.582648960335488, 3.072164948453607
7.235453433513892, 3.041237113402061
7.136292154464442, 2.7422680412371125
7.348331294775467, 2.7216494845360817
7.308928883452735, 2.3711340206185563
6.969596365542548, 2.412371134020617
6.536431941289534, 1.5257731958762877
6.596889743141709, 1.3917525773195871
6.444260003494671, 1.4020618556701026
6.386073737550236, 1.268041237113401
6.446706272933777, 1.1134020618556688
5.769701205661367, 1
5.754848855495369, 0.752577319587628
5.714747510047178, 0.4845360824742251
5.944696837323082, 0.35051546391752453
5.6162851651231875, 0.10309278350515427
5.542634981652979, -0.20618556701031032
5.2706622400838725, -0.11340206185567148
5.242180674471432, 0.24742268041237025
4.99327275904246, 0.6185567010309274
5.219377948628343, 0.9381443298969065
5.124497641097327, 1.1340206185567006
4.504368338284117, 1.3092783505154628
4.382404333391578, 1.7010309278350508
4.026297396470383, 1.7216494845360817
3.98689498514765, 1.3711340206185563
3.715446444172637, 1.4020618556701026
3.449065175607199, 1.8350515463917514
3.1358553206360305, 1.7938144329896906
2.7182421806744714, 3.072164948453607
2.541324480167744, 2.948453608247422
2.4544819150795036, 3.1958762886597922
2.233968198497292, 3.216494845360823
2.1557749432116027, 3.4432989690721634
2.0808142582561593, 3.288659793814432
1.8942862135243754, 3.2989690721649474
1.6687052245325877, 2.9175257731958757
0.6312248820548664, 3.34020618556701
0.3195876288659794, 3.1134020618556697
0.11305259479294079, 3.484536082474226
0.33461471256334097, 4.340206185567009
-0.023152192905818617, 5.556701030927834
0.2956491350690198, 5.938144329896906
0.20968023763760263, 6.082474226804123
0.27450637777389486, 6.432989690721648
0.519308055215796, 6.5463917525773185
0.5747859514240783, 6.999999999999999
0.4056438930630788, 6.958762886597937
0.45413244801677444, 7.237113402061855
0.5650882404333393, 7.144329896907216
1.3035121439804298, 4.0103092783505145
